max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
0.106,-0.106,0.0,0.212,0.044,-0.099,-0.055,0.143,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.084,-0.106,-0.022,0.19,0.076,-0.09,-0.014,0.166
0.077,-0.057,0.02,0.134,0.072,-0.069,0.003,0.141,0.086,-0.1,-0.014,0.186,0.11,-0.067,0.043,0.177,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.092,-0.092,0.0,0.184,0.076,-0.096,-0.02,0.172,0.054,-0.068,-0.014,0.122,0.082,-0.104,-0.022,0.186,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
0.071,-0.06,0.011,0.131,0.086,-0.088,-0.002,0.174,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.119,-0.051,0.068,0.17,0.066,-0.068,-0.002,0.134
0.072,-0.07,0.002,0.142,0.07,-0.108,-0.038,0.178,0.024,-0.079,-0.055,0.103,0.076,-0.065,0.011,0.141,-0.002,-0.005,-0.007,0.003,0.003,-0.003,0.0,0.006
0.066,-0.142,-0.076,0.208,0.086,-0.095,-0.009,0.181,0.08,-0.068,0.012,0.148,0.07,-0.076,-0.006,0.146,0.048,-0.097,-0.049,0.145,0.11,-0.07,0.04,0.18
0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004,0.04,-0.102,-0.062,0.142,0.076,-0.106,-0.03,0.182,0.048,-0.062,-0.014,0.11,0.064,-0.076,-0.012,0.14
0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.134,-0.038,0.096,0.172,0.09,-0.056,0.034,0.146,0.086,-0.076,0.01,0.162,0.116,-0.068,0.048,0.184
0.068,-0.074,-0.006,0.142,0.056,-0.11,-0.054,0.166,0.048,-0.116,-0.068,0.164,0.064,-0.096,-0.032,0.16,0.003,-0.002,0.001,0.005,0.001,-0.004,-0.003,0.005
0.114,-0.076,0.038,0.19,0.078,-0.082,-0.004,0.16,0.128,-0.046,0.082,0.174,0.082,-0.046,0.036,0.128,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
0.103,-0.074,0.029,0.177,0.116,-0.104,0.012,0.22,0.084,-0.048,0.036,0.132,0.089,-0.088,0.001,0.177,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.136,-0.113,0.023,0.249,0.107,-0.099,0.008,0.206,0.122,-0.044,0.078,0.166,0.091,-0.069,0.022,0.16,0.002,-0.003,-0.001,0.005,0.0,-0.004,-0.004,0.004
0.06,-0.083,-0.023,0.143,0.071,-0.096,-0.025,0.167,0.086,-0.108,-0.022,0.194,0.074,-0.081,-0.007,0.155,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
0.073,-0.122,-0.049,0.195,0.126,-0.052,0.074,0.178,0.07,-0.054,0.016,0.124,0.054,-0.06,-0.006,0.114,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
0.126,-0.065,0.061,0.191,0.142,-0.102,0.04,0.244,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.112,-0.059,0.053,0.171,0.087,-0.052,0.035,0.139
0.098,-0.102,-0.004,0.2,0.064,-0.128,-0.064,0.192,0.068,-0.122,-0.054,0.19,0.116,-0.079,0.037,0.195,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
0.105,-0.081,0.024,0.186,0.094,-0.124,-0.03,0.218,0.136,-0.134,0.002,0.27,0.093,-0.081,0.012,0.174,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.072,-0.057,0.015,0.129,0.082,-0.066,0.016,0.148,0.075,-0.09,-0.015,0.165,0.075,-0.083,-0.008,0.158,0.002,-0.002,0.0,0.004,0.004,-0.001,0.003,0.005
0.162,-0.026,0.136,0.188,0.112,-0.052,0.06,0.164,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007,0.105,-0.024,0.081,0.129,0.128,-0.044,0.084,0.172
0.002,-0.004,-0.002,0.006,0.0,-0.004,-0.004,0.004,0.029,-0.108,-0.079,0.137,0.077,-0.116,-0.039,0.193,0.066,-0.1,-0.034,0.166,0.066,-0.095,-0.029,0.161
0.056,-0.115,-0.059,0.171,0.108,-0.134,-0.026,0.242,0.105,-0.104,0.001,0.209,0.073,-0.128,-0.055,0.201,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.08,-0.067,0.013,0.147,0.102,-0.074,0.028,0.176,0.132,-0.066,0.066,0.198,0.096,-0.102,-0.006,0.198,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.09,-0.104,-0.014,0.194,0.096,-0.094,0.002,0.19,0.048,-0.115,-0.067,0.163,0.102,-0.072,0.03,0.174,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007
0.094,-0.098,-0.004,0.192,0.117,-0.086,0.031,0.203,0.11,-0.034,0.076,0.144,0.117,-0.074,0.043,0.191,0.003,-0.004,-0.001,0.007,0.003,-0.002,0.001,0.005
0.002,-0.004,-0.002,0.006,0.002,-0.002,0.0,0.004,0.102,-0.085,0.017,0.187,0.107,-0.11,-0.003,0.217,0.087,-0.156,-0.069,0.243,0.08,-0.085,-0.005,0.165
0.066,-0.076,-0.01,0.142,0.077,-0.144,-0.067,0.221,0.032,-0.127,-0.095,0.159,0.064,-0.106,-0.042,0.17,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.068,-0.128,-0.06,0.196,0.12,-0.115,0.005,0.235,0.037,-0.152,-0.115,0.189,-0.006,-0.172,-0.178,0.166,0.05,-0.11,-0.06,0.16,0.002,-0.003,-0.001,0.005
0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.093,-0.04,0.053,0.133,0.105,-0.057,0.048,0.162,0.082,-0.066,0.016,0.148,0.073,-0.072,0.001,0.145
0.068,-0.136,-0.068,0.204,0.1,-0.074,0.026,0.174,0.003,-0.002,0.001,0.005,0.003,-0.002,0.001,0.005,0.029,-0.09,-0.061,0.119,0.062,-0.124,-0.062,0.186
0.056,-0.133,-0.077,0.189,0.06,-0.092,-0.032,0.152,0.087,-0.052,0.035,0.139,0.077,-0.108,-0.031,0.185,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
0.06,-0.108,-0.048,0.168,0.071,-0.081,-0.01,0.152,0.08,-0.076,0.004,0.156,0.08,-0.118,-0.038,0.198,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
0.024,-0.102,-0.078,0.126,0.143,-0.124,0.019,0.267,0.002,-0.002,0.0,0.004,0.001,-0.004,-0.003,0.005,0.032,-0.111,-0.079,0.143,0.036,-0.108,-0.072,0.144
0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.068,-0.064,0.004,0.132,0.114,-0.076,0.038,0.19,0.08,-0.064,0.016,0.144,0.094,-0.081,0.013,0.175
0.076,-0.088,-0.012,0.164,0.058,-0.099,-0.041,0.157,0.043,-0.122,-0.079,0.165,0.086,-0.104,-0.018,0.19,0.003,-0.004,-0.001,0.007,0.002,-0.004,-0.002,0.006
0.146,-0.054,0.092,0.2,0.1,-0.112,-0.012,0.212,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006,0.123,-0.033,0.09,0.156,0.112,-0.066,0.046,0.178
0.084,-0.106,-0.022,0.19,0.071,-0.12,-0.049,0.191,0.119,-0.11,0.009,0.229,0.07,-0.069,0.001,0.139,-0.001,-0.005,-0.006,0.004,0.002,-0.002,0.0,0.004
0.118,-0.118,0.0,0.236,0.122,-0.074,0.048,0.196,0.148,-0.05,0.098,0.198,0.064,-0.106,-0.042,0.17,0.003,-0.003,0.0,0.006,0.003,-0.002,0.001,0.005
0.084,-0.068,0.016,0.152,0.071,-0.082,-0.011,0.153,0.066,-0.09,-0.024,0.156,0.094,-0.076,0.018,0.17,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007
0.094,-0.094,0.0,0.188,0.061,-0.135,-0.074,0.196,0.025,-0.139,-0.114,0.164,0.094,-0.07,0.024,0.164,0.001,-0.003,-0.002,0.004,0.003,-0.002,0.001,0.005
0.143,-0.092,0.051,0.235,0.122,-0.07,0.052,0.192,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.066,-0.088,-0.022,0.154,0.105,-0.074,0.031,0.179
0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.151,-0.128,0.023,0.279,0.087,-0.129,-0.042,0.216,0.076,-0.137,-0.061,0.213,0.086,-0.141,-0.055,0.227
0.093,-0.102,-0.009,0.195,0.08,-0.161,-0.081,0.241,0.037,-0.102,-0.065,0.139,0.086,-0.06,0.026,0.146,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.043,-0.094,-0.051,0.137,0.078,-0.12,-0.042,0.198,0.062,-0.136,-0.074,0.198,0.07,-0.076,-0.006,0.146,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.07,-0.074,-0.004,0.144,0.071,-0.111,-0.04,0.182,-0.001,-0.004,-0.005,0.003,0.002,-0.003,-0.001,0.005,0.108,-0.09,0.018,0.198,0.087,-0.086,0.001,0.173
0.058,-0.069,-0.011,0.127,0.098,-0.115,-0.017,0.213,0.074,-0.086,-0.012,0.16,0.06,-0.139,-0.079,0.199,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.124,-0.059,0.065,0.183,0.1,-0.1,0.0,0.2,0.121,-0.04,0.081,0.161,0.108,-0.058,0.05,0.166,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.108,-0.095,0.013,0.203,0.096,-0.106,-0.01,0.202,0.003,-0.004,-0.001,0.007,0.003,-0.003,0.0,0.006,0.142,-0.127,0.015,0.269,0.151,-0.134,0.017,0.285
0.044,-0.13,-0.086,0.174,0.126,-0.138,-0.012,0.264,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.084,-0.112,-0.028,0.196,0.102,-0.154,-0.052,0.256
0.1,-0.072,0.028,0.172,0.091,-0.118,-0.027,0.209,0.132,-0.122,0.01,0.254,0.102,-0.106,-0.004,0.208,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.098,-0.097,0.001,0.195,0.051,-0.094,-0.043,0.145,0.054,-0.127,-0.073,0.181,0.073,-0.079,-0.006,0.152,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.084,-0.072,0.012,0.156,0.103,-0.067,0.036,0.17,0.12,-0.056,0.064,0.176,0.086,-0.082,0.004,0.168,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.077,-0.08,-0.003,0.157,0.042,-0.074,-0.032,0.116,0.078,-0.17,-0.092,0.248,0.116,-0.111,0.005,0.227
0.106,-0.094,0.012,0.2,0.08,-0.108,-0.028,0.188,0.003,-0.002,0.001,0.005,0.001,-0.004,-0.003,0.005,0.11,-0.088,0.022,0.198,0.102,-0.06,0.042,0.162
0.087,-0.095,-0.008,0.182,0.145,-0.108,0.037,0.253,0.102,-0.158,-0.056,0.26,0.082,-0.148,-0.066,0.23,0.068,-0.094,-0.026,0.162,0.001,-0.004,-0.003,0.005
0.091,-0.076,0.015,0.167,0.059,-0.12,-0.061,0.179,0.056,-0.102,-0.046,0.158,0.092,-0.122,-0.03,0.214,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.077,-0.118,-0.041,0.195,0.134,-0.146,-0.012,0.28,0.122,-0.13,-0.008,0.252,0.09,-0.095,-0.005,0.185,0.07,-0.112,-0.042,0.182,0.08,-0.084,-0.004,0.164
0.035,-0.118,-0.083,0.153,0.082,-0.081,0.001,0.163,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006,0.091,-0.102,-0.011,0.193,0.11,-0.128,-0.018,0.238
0.088,-0.088,0.0,0.176,0.09,-0.11,-0.02,0.2,0.084,-0.083,0.001,0.167,0.087,-0.086,0.001,0.173,0.002,-0.003,-0.001,0.005,0.001,-0.005,-0.004,0.006
0.084,-0.111,-0.027,0.195,0.086,-0.106,-0.02,0.192,0.114,-0.104,0.01,0.218,0.086,-0.064,0.022,0.15,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
0.066,-0.052,0.014,0.118,0.052,-0.046,0.006,0.098,0.073,-0.036,0.037,0.109,0.1,-0.064,0.036,0.164,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
0.064,-0.104,-0.04,0.168,0.086,-0.104,-0.018,0.19,0.105,-0.106,-0.001,0.211,0.086,-0.176,-0.09,0.262,0.059,-0.127,-0.068,0.186,0.084,-0.104,-0.02,0.188
-0.001,-0.004,-0.005,0.003,0.001,-0.003,-0.002,0.004,0.128,-0.086,0.042,0.214,0.108,-0.083,0.025,0.191,0.123,-0.099,0.024,0.222,0.13,-0.138,-0.008,0.268
0.138,-0.148,-0.01,0.286,0.07,-0.15,-0.08,0.22,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004,0.076,-0.049,0.027,0.125,0.068,-0.101,-0.033,0.169
0.077,-0.097,-0.02,0.174,0.044,-0.106,-0.062,0.15,-0.011,-0.104,-0.115,0.093,0.064,-0.132,-0.068,0.196,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.102,-0.06,0.042,0.162,0.1,-0.038,0.062,0.138,0.096,-0.008,0.088,0.104,0.117,-0.068,0.049,0.185,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.002,-0.002,0.0,0.004,0.003,-0.003,0.0,0.006,0.089,-0.057,0.032,0.146,0.117,-0.069,0.048,0.186,0.068,-0.068,0.0,0.136,0.107,-0.074,0.033,0.181
0.058,-0.081,-0.023,0.139,0.108,-0.083,0.025,0.191,0.07,-0.095,-0.025,0.165,0.061,-0.06,0.001,0.121,0.001,-0.003,-0.002,0.004,0.002,-0.004,-0.002,0.006
0.104,-0.12,-0.016,0.224,0.089,-0.124,-0.035,0.213,0.082,-0.157,-0.075,0.239,0.136,-0.095,0.041,0.231,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.126,-0.036,0.09,0.162,0.134,-0.052,0.082,0.186,0.122,-0.03,0.092,0.152,0.1,-0.046,0.054,0.146,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007
0.108,-0.049,0.059,0.157,0.117,-0.083,0.034,0.2,0.068,-0.064,0.004,0.132,0.089,-0.054,0.035,0.143,0.086,-0.015,0.071,0.101,0.076,-0.064,0.012,0.14
0.132,-0.079,0.053,0.211,0.13,-0.088,0.042,0.218,0.13,-0.033,0.097,0.163,0.11,-0.07,0.04,0.18,0.003,-0.004,-0.001,0.007,0.001,-0.004,-0.003,0.005
0.091,-0.118,-0.027,0.209,0.071,-0.095,-0.024,0.166,0.086,-0.104,-0.018,0.19,0.056,-0.084,-0.028,0.14,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
0.086,-0.086,0.0,0.172,0.066,-0.099,-0.033,0.165,0.048,-0.102,-0.054,0.15,0.062,-0.094,-0.032,0.156,0.001,-0.006,-0.005,0.007,0.002,-0.003,-0.001,0.005
0.089,-0.049,0.04,0.138,0.086,-0.062,0.024,0.148,0.12,-0.038,0.082,0.158,0.092,-0.11,-0.018,0.202,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
0.086,-0.113,-0.027,0.199,0.086,-0.086,0.0,0.172,0.1,-0.06,0.04,0.16,0.052,-0.092,-0.04,0.144,0.004,0.0,0.004,0.004,0.002,-0.003,-0.001,0.005
0.038,-0.135,-0.097,0.173,0.061,-0.102,-0.041,0.163,0.062,-0.104,-0.042,0.166,0.082,-0.07,0.012,0.152,0.096,-0.102,-0.006,0.198,0.088,-0.078,0.01,0.166
0.09,-0.018,0.072,0.108,0.102,-0.081,0.021,0.183,0.119,-0.079,0.04,0.198,0.086,-0.076,0.01,0.162,0.112,-0.04,0.072,0.152,0.094,-0.076,0.018,0.17
0.064,-0.14,-0.076,0.204,0.04,-0.095,-0.055,0.135,0.042,-0.12,-0.078,0.162,0.094,-0.086,0.008,0.18,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006
0.102,-0.083,0.019,0.185,0.091,-0.069,0.022,0.16,0.134,0.011,0.145,0.123,0.104,-0.062,0.042,0.166,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.073,-0.082,-0.009,0.155,0.068,-0.088,-0.02,0.156,0.056,-0.136,-0.08,0.192,0.105,-0.118,-0.013,0.223,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.107,-0.036,0.071,0.143,0.064,-0.082,-0.018,0.146,0.068,-0.095,-0.027,0.163,0.094,-0.099,-0.005,0.193,0.102,-0.067,0.035,0.169,0.06,-0.058,0.002,0.118
0.104,-0.085,0.019,0.189,0.104,-0.056,0.048,0.16,0.096,-0.044,0.052,0.14,0.112,-0.076,0.036,0.188,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.112,-0.092,0.02,0.204,0.126,-0.148,-0.022,0.274,0.13,-0.131,-0.001,0.261,0.077,-0.104,-0.027,0.181,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004
0.146,-0.06,0.086,0.206,0.076,-0.065,0.011,0.141,0.104,-0.085,0.019,0.189,0.132,-0.058,0.074,0.19,0.134,-0.015,0.119,0.149,0.088,-0.078,0.01,0.166
0.096,-0.09,0.006,0.186,0.094,-0.082,0.012,0.176,0.066,-0.127,-0.061,0.193,0.068,-0.129,-0.061,0.197,0.11,-0.088,0.022,0.198,0.146,-0.1,0.046,0.246
0.087,-0.101,-0.014,0.188,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.03,-0.164,-0.134,0.194,0.066,-0.13,-0.064,0.196,0.104,-0.082,0.022,0.186
0.08,-0.096,-0.016,0.176,0.078,-0.099,-0.021,0.177,0.071,-0.126,-0.055,0.197,0.061,-0.084,-0.023,0.145,0.003,-0.003,0.0,0.006,0.001,-0.004,-0.003,0.005
0.136,-0.08,0.056,0.216,0.132,-0.068,0.064,0.2,0.091,-0.1,-0.009,0.191,0.114,-0.09,0.024,0.204,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
0.092,-0.088,0.004,0.18,0.11,-0.129,-0.019,0.239,0.075,-0.083,-0.008,0.158,0.046,-0.095,-0.049,0.141,-0.001,-0.004,-0.005,0.003,0.003,-0.003,0.0,0.006
-0.001,-0.004,-0.005,0.003,0.002,-0.003,-0.001,0.005,0.158,-0.036,0.122,0.194,0.121,-0.042,0.079,0.163,0.075,-0.062,0.013,0.137,0.119,-0.046,0.073,0.165
0.046,-0.128,-0.082,0.174,0.078,-0.102,-0.024,0.18,0.05,-0.113,-0.063,0.163,0.09,-0.097,-0.007,0.187,0.068,-0.128,-0.06,0.196,0.06,-0.135,-0.075,0.195
0.07,-0.062,0.008,0.132,0.056,-0.097,-0.041,0.153,0.001,-0.005,-0.004,0.006,0.002,-0.004,-0.002,0.006,0.093,-0.074,0.019,0.167,0.058,-0.09,-0.032,0.148
0.077,-0.113,-0.036,0.19,0.048,-0.092,-0.044,0.14,0.043,-0.069,-0.026,0.112,0.096,-0.096,0.0,0.192,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
0.05,-0.118,-0.068,0.168,0.056,-0.086,-0.03,0.142,0.116,-0.112,0.004,0.228,0.089,-0.178,-0.089,0.267,0.061,-0.137,-0.076,0.198,0.089,-0.142,-0.053,0.231
0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.102,-0.072,0.03,0.174,0.07,-0.092,-0.022,0.162,0.06,-0.116,-0.056,0.176,0.103,-0.122,-0.019,0.225
0.06,-0.092,-0.032,0.152,0.066,-0.108,-0.042,0.174,0.046,-0.139,-0.093,0.185,0.093,-0.116,-0.023,0.209,-0.002,-0.005,-0.007,0.003,0.002,-0.003,-0.001,0.005
0.136,-0.086,0.05,0.222,0.086,-0.104,-0.018,0.19,0.124,-0.078,0.046,0.202,0.128,-0.131,-0.003,0.259,-0.001,-0.004,-0.005,0.003,0.002,-0.003,-0.001,0.005
0.053,-0.115,-0.062,0.168,0.05,-0.146,-0.096,0.196,0.044,-0.214,-0.17,0.258,0.11,-0.144,-0.034,0.254,0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004
0.121,-0.142,-0.021,0.263,0.087,-0.102,-0.015,0.189,0.07,-0.154,-0.084,0.224,0.088,-0.097,-0.009,0.185,0.001,-0.004,-0.003,0.005,0.0,-0.004,-0.004,0.004
0.082,-0.09,-0.008,0.172,0.076,-0.066,0.01,0.142,0.077,-0.025,0.052,0.102,0.074,-0.076,-0.002,0.15,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.086,-0.158,-0.072,0.244,0.132,-0.101,0.031,0.233,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005,0.024,-0.102,-0.078,0.126,0.034,-0.12,-0.086,0.154
0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005,0.114,-0.057,0.057,0.171,0.1,-0.08,0.02,0.18,0.117,-0.068,0.049,0.185,0.106,-0.111,-0.005,0.217
0.034,-0.127,-0.093,0.161,0.092,-0.148,-0.056,0.24,0.021,-0.15,-0.129,0.171,0.066,-0.112,-0.046,0.178,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.058,-0.081,-0.023,0.139,0.058,-0.101,-0.043,0.159,0.028,-0.16,-0.132,0.188,0.076,-0.112,-0.036,0.188,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
0.042,-0.1,-0.058,0.142,0.064,-0.076,-0.012,0.14,0.066,-0.085,-0.019,0.151,0.091,-0.096,-0.005,0.187,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.012,-0.124,-0.112,0.136,0.053,-0.117,-0.064,0.17,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005,0.04,-0.162,-0.122,0.202,0.04,-0.146,-0.106,0.186
0.096,-0.12,-0.024,0.216,0.088,-0.14,-0.052,0.228,0.093,-0.072,0.021,0.165,0.084,-0.082,0.002,0.166,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
0.141,-0.059,0.082,0.2,0.084,-0.066,0.018,0.15,0.105,-0.057,0.048,0.162,0.082,-0.048,0.034,0.13,0.001,-0.003,-0.002,0.004,0.001,-0.004,-0.003,0.005
0.1,-0.076,0.024,0.176,0.17,-0.068,0.102,0.238,0.153,-0.064,0.089,0.217,0.112,-0.096,0.016,0.208,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.103,-0.038,0.065,0.141,0.056,-0.097,-0.041,0.153,0.084,-0.07,0.014,0.154,0.075,-0.054,0.021,0.129,0.062,-0.056,0.006,0.118,0.074,-0.062,0.012,0.136
0.078,-0.08,-0.002,0.158,0.1,-0.06,0.04,0.16,0.128,-0.066,0.062,0.194,0.042,-0.095,-0.053,0.137,0.002,-0.002,0.0,0.004,0.002,-0.004,-0.002,0.006
0.07,-0.07,0.0,0.14,0.103,-0.088,0.015,0.191,0.102,-0.106,-0.004,0.208,0.138,-0.08,0.058,0.218,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
0.11,-0.084,0.026,0.194,0.076,-0.079,-0.003,0.155,0.1,-0.076,0.024,0.176,0.132,-0.146,-0.014,0.278,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.12,-0.085,0.035,0.205,0.103,-0.088,0.015,0.191,0.092,-0.058,0.034,0.15,0.068,-0.072,-0.004,0.14,0.001,-0.004,-0.003,0.005,0.004,-0.002,0.002,0.006
0.088,-0.038,0.05,0.126,0.078,-0.06,0.018,0.138,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004,0.096,-0.029,0.067,0.125,0.104,-0.082,0.022,0.186
0.054,-0.122,-0.068,0.176,0.058,-0.1,-0.042,0.158,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004,0.026,-0.117,-0.091,0.143,0.082,-0.09,-0.008,0.172
0.104,-0.099,0.005,0.203,0.086,-0.08,0.006,0.166,0.004,-0.002,0.002,0.006,0.002,-0.002,0.0,0.004,0.089,-0.052,0.037,0.141,0.08,-0.065,0.015,0.145
0.045,-0.082,-0.037,0.127,0.084,-0.081,0.003,0.165,0.046,-0.101,-0.055,0.147,0.117,-0.108,0.009,0.225,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.124,-0.038,0.086,0.162,0.096,-0.082,0.014,0.178,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.071,-0.034,0.037,0.105,0.096,-0.07,0.026,0.166
0.064,-0.066,-0.002,0.13,0.136,-0.104,0.032,0.24,0.093,-0.1,-0.007,0.193,0.07,-0.138,-0.068,0.208,0.07,-0.11,-0.04,0.18,0.001,-0.004,-0.003,0.005
0.128,-0.081,0.047,0.209,0.093,-0.1,-0.007,0.193,0.1,-0.082,0.018,0.182,0.062,-0.035,0.027,0.097,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
0.071,-0.127,-0.056,0.198,0.078,-0.084,-0.006,0.162,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006,0.061,-0.104,-0.043,0.165,0.032,-0.131,-0.099,0.163
0.066,-0.025,0.041,0.091,0.07,-0.132,-0.062,0.202,0.06,-0.085,-0.025,0.145,0.103,-0.128,-0.025,0.231,0.1,-0.048,0.052,0.148,0.077,-0.08,-0.003,0.157
0.056,-0.132,-0.076,0.188,0.086,-0.079,0.007,0.165,0.08,-0.08,0.0,0.16,0.082,-0.072,0.01,0.154,0.068,-0.131,-0.063,0.199,0.075,-0.096,-0.021,0.171
0.058,-0.076,-0.018,0.134,0.1,-0.062,0.038,0.162,0.068,-0.095,-0.027,0.163,0.089,-0.088,0.001,0.177,0.001,-0.007,-0.006,0.008,0.002,-0.004,-0.002,0.006
0.102,-0.118,-0.016,0.22,0.064,-0.106,-0.042,0.17,0.02,-0.146,-0.126,0.166,0.059,-0.13,-0.071,0.189,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.128,-0.054,0.074,0.182,0.132,-0.046,0.086,0.178,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.102,-0.034,0.068,0.136,0.123,-0.08,0.043,0.203
0.07,-0.116,-0.046,0.186,0.025,-0.104,-0.079,0.129,0.025,-0.106,-0.081,0.131,0.072,-0.098,-0.026,0.17,0.003,-0.004,-0.001,0.007,0.001,-0.003,-0.002,0.004
0.07,-0.092,-0.022,0.162,0.114,-0.092,0.022,0.206,0.076,-0.118,-0.042,0.194,0.09,-0.076,0.014,0.166,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.077,-0.062,0.015,0.139,0.098,-0.062,0.036,0.16,0.107,-0.036,0.071,0.143,0.082,-0.07,0.012,0.152,0.002,-0.002,0.0,0.004,0.004,-0.003,0.001,0.007
0.098,-0.12,-0.022,0.218,0.076,-0.082,-0.006,0.158,0.068,-0.12,-0.052,0.188,0.11,-0.078,0.032,0.188,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
